mean.sV[1],mean.sV[2],mean.sF[1],mean.sF[2],mean.fV[1],mean.fV[2],mean.fF[1],mean.fF[2],mean.pV[1],mean.pV[2],mean.pF[1],mean.pF[2],beta.sV[1],beta.sV[2],beta.sF[1],beta.sF[2],beta.fV[1],beta.fV[2],beta.fF[1],beta.fF[2],beta.pV[1],beta.pV[2],beta.pF[1],beta.pF[2],sV0[1],sV0[2],sV1[1],sV1[2],sF0[1],sF0[2],sF1[1],sF1[2],fV0[1],fV0[2],fV1[1],fV1[2],fF0[1],fF0[2],fF1[1],fF1[2],pV0[1],pV0[2],pV1[1],pV1[2],pF0[1],pF0[2],pF1[1],pF1[2],beta1.sV[1],beta1.sV[2],beta1.sF[1],beta1.sF[2],beta1.fV[1],beta1.fV[2],beta1.fF[1],beta1.fF[2],beta1.pV[1],beta1.pV[2],beta1.pF[1],beta1.pF[2],mu.sV[1],mu.sV[2],mu.sF[1],mu.sF[2],mu.fV[1],mu.fV[2],mu.fF[1],mu.fF[2],mu.pV[1],mu.pV[2],mu.pF[1],mu.pF[2],sigma.sV2[1],sigma.sV2[2],sigma.sF2[1],sigma.sF2[2],sigma.fV2[1],sigma.fV2[2],sigma.fF2[1],sigma.fF2[2],sigma.pV2[1],sigma.pV2[2],sigma.pF2[1],sigma.pF2[2],deviance
0.731400229,0.715061482,0.820223628,0.785561239,0.172694974,0.124274031,0.516333817,0.407579684,0.752479774,0.655137018,0.723394033,0.975105387,-0.059047523,0.232670827,-0.771331056,-0.139669877,1.536700645,0.841705901,0.434932916,-0.109826321,5.403812082,-0.078628335,-1.119672443,-2.205457763,0.731400229,0.715061482,0.719642878,0.760015762,0.820223628,0.785561239,0.678422627,0.761097207,0.172694974,0.124274031,0.492514076,0.247710915,0.516333817,0.407579684,0.622527818,0.381353741,0.752479774,0.655137018,0.998522159,0.637162322,0.723394033,0.975105387,0.460504364,0.811905025,-0.009659894,0.000980709,0.062929308,0.064082569,-0.044273238,-0.031897227,-0.034178912,0.010908949,1.858046721,0.052735734,0.047346686,0.248195907,1.001738385,0.920095098,1.517863318,1.298374218,-1.56664658,-1.95256417,0.065358522,-0.373979919,1.111881818,0.641697216,0.961360081,3.667894109,0.008306866,0.000746768,0.035088205,0.00766588,0.072372143,0.055666309,0.018283693,0.472621452,0.039722835,0.004586009,0.003316164,1.18597348,5193.438673
0.743964667,0.735414574,0.826032991,0.777621278,0.159514567,0.178584584,0.501639473,0.395630001,0.755414411,0.678498456,0.682700036,0.980049508,-0.492936775,-0.289329342,-0.311991081,-0.122471072,1.545191501,-0.060855885,0.675007682,0.214639795,2.715166292,-0.275859753,-1.174792123,-2.184809497,0.743964667,0.735414574,0.639626015,0.675450295,0.826032991,0.777621278,0.776568149,0.755725692,0.159514567,0.178584584,0.470869808,0.169831418,0.501639473,0.395630001,0.664088033,0.447922709,0.755414411,0.678498456,0.979017638,0.615625172,0.682700036,0.980049508,0.399251669,0.846776581,0.03585718,0.022138689,0.054961884,0.059484636,-0.025153391,-0.006349896,-0.058255464,-0.035967508,2.01250158,0.038587262,0.076007924,0.163029486,1.06667809,1.022270216,1.557769036,1.251857735,-1.661844375,-1.525966623,0.006557915,-0.42370716,1.127701184,0.746879855,0.766207992,3.894349272,0.015428895,0.000434022,0.040892366,0.003474943,0.1424443,0.107239568,0.003710147,0.370789646,0.047542409,0.014788067,0.006012498,0.702183003,5297.658754
0.729235322,0.715837187,0.828511391,0.846138167,0.163106486,0.180899074,0.521269809,0.388932112,0.786296774,0.65299651,0.667994903,0.977611279,0.298882638,0.122928002,-0.017590247,-0.372314205,1.442964464,-0.472106405,0.396138753,0.824689014,3.14247276,-0.111063759,-1.064685769,-2.439503203,0.729235322,0.715837187,0.78408439,0.74016636,0.828511391,0.846138167,0.825997703,0.791223048,0.163106486,0.180899074,0.452065395,0.121065949,0.521269809,0.388932112,0.618047572,0.592156096,0.786296774,0.65299651,0.988401564,0.627422056,0.667994903,0.977611279,0.409615393,0.792004666,-0.016798596,-0.005137092,-0.012922835,0.0312305,-0.043517525,0.045132613,-0.039647442,-0.067129377,2.268262509,0.0364412,0.05499637,0.162762236,0.990746383,0.923905388,1.57511374,1.704627652,-1.635293562,-1.510268032,0.08513061,-0.451803253,1.302746038,0.632236948,0.699130223,3.776554836,0.022295608,0.00163717,0.048096976,0.003240715,0.101247694,0.06574565,0.003232779,0.589698207,0.040375554,0.009736655,0.004706074,0.70508146,5182.580448
0.704648585,0.76222016,0.829687383,0.847206675,0.159865247,0.207632924,0.530504356,0.426799785,0.72460046,0.674434257,0.686941675,0.980071039,0.268378857,-0.248440026,0.147313903,-0.483698037,1.47891392,-0.089916369,1.078767072,0.709091926,4.396607017,-0.13641785,-0.941460753,-2.185645477,0.704648585,0.76222016,0.757296108,0.71431826,0.829687383,0.847206675,0.849505416,0.773671599,0.159865247,0.207632924,0.455042467,0.193228134,0.530504356,0.426799785,0.76869129,0.602087792,0.72460046,0.674434257,0.995339701,0.643799125,0.686941675,0.980071039,0.461178078,0.846811062,0.000546734,0.019381678,-0.01365309,-0.007844857,-0.038877613,-0.001557484,-0.091736831,-0.070300549,2.417113699,0.055600225,0.028309076,0.137829957,0.869533331,1.164890236,1.583413314,1.712858482,-1.659231042,-1.339253035,0.122169147,-0.294920055,0.967397496,0.728309784,0.785859876,3.895451034,0.039391717,0.001205647,0.131646091,0.004029254,0.077933359,0.037752033,0.005816359,0.207856204,0.015008186,0.009104572,0.009925928,0.385440185,5225.510016
0.753542615,0.7461511,0.832650125,0.834172616,0.1987012,0.173229978,0.529523001,0.415740584,0.813469328,0.592500945,0.657331465,0.959411266,-0.076029743,-0.070702008,0.025109019,0.004529081,1.48621921,-0.00054106,0.714747704,0.530608483,4.976855553,-0.128828459,-0.560022436,-1.366393732,0.753542615,0.7461511,0.739152194,0.732528046,0.832650125,0.834172616,0.836119751,0.83479817,0.1987012,0.173229978,0.522930775,0.1731525,0.529523001,0.415740584,0.696984083,0.547438104,0.813469328,0.592500945,0.998421291,0.561064993,0.657331465,0.959411266,0.522834695,0.857714482,-0.03419655,-0.00967668,-0.015879561,-0.004859576,-0.051866661,-0.033351751,-0.051248734,-0.032088706,2.207622474,0.070451517,0.008950922,0.073414685,1.117596472,1.078188919,1.604526853,1.615492963,-1.394431722,-1.562906505,0.118229532,-0.340283622,1.472712537,0.374313854,0.651424796,3.16282928,0.045059627,0.001584818,0.208141558,0.004655536,0.109387655,0.043417467,0.006472687,0.127164099,0.006570113,0.015670386,0.003313355,0.487354675,5348.239948
0.73442692,0.723532267,0.845205834,0.823425331,0.193984094,0.187106799,0.516266526,0.34068037,0.752042088,0.647999455,0.710814831,0.988685626,-0.242597162,0.095927785,0.305902726,0.430319139,1.029657119,0.131561378,0.748054675,0.775102148,6.317081329,-0.343064992,-0.800314593,0.18548781,0.73442692,0.723532267,0.684515832,0.742304105,0.845205834,0.823425331,0.881152195,0.877616287,0.193984094,0.187106799,0.402593555,0.20794474,0.516266526,0.34068037,0.692779013,0.528678093,0.752042088,0.647999455,0.999405155,0.56640345,0.710814831,0.988685626,0.524737328,0.990583123,0.00717361,-0.010249094,0.003018525,-0.045639842,-0.028231509,-0.008157644,-0.056823599,-0.048784141,1.955599237,0.075883796,0.006190121,0.083513608,1.017200437,0.962051029,1.697483913,1.539729032,-1.42432731,-1.468920169,0.065089075,-0.660263734,1.109533268,0.610257131,0.899344757,4.470302476,0.019766821,0.004216913,0.294747199,0.003737726,0.100211179,0.058451762,0.010425234,0.179598358,0.008346692,0.022612665,0.007123877,0.402627696,5216.601782
0.731671853,0.724740883,0.831512773,0.874653425,0.146318262,0.120419668,0.494547633,0.37043218,0.769990193,0.647649149,0.726010608,0.966500868,-0.418259306,0.08982644,0.44878379,-0.025747081,0.984786479,0.440238147,1.116868844,0.459968277,4.639072478,-0.29218527,-0.933815429,1.265572566,0.731671853,0.724740883,0.64218542,0.742294333,0.831512773,0.874653425,0.885458715,0.871803313,0.146318262,0.120419668,0.314538069,0.175342944,0.494547633,0.37043218,0.749333075,0.482408532,0.769990193,0.647649149,0.997120711,0.578479922,0.726010608,0.966500868,0.510163552,0.990317785,0.027544572,0.003073586,-0.003217816,-0.036522441,0.011361665,0.024454135,-0.08610785,-0.048061664,1.712140536,0.049042007,0.031912064,0.130774948,1.003121463,0.968101291,1.596386715,1.942745217,-1.763774327,-1.988462024,-0.021810334,-0.530363204,1.208255832,0.608721698,0.974475238,3.362162657,0.010468692,0.003233702,0.472537629,0.002797781,0.107047172,0.042736176,0.01182545,0.159427827,0.011138114,0.03240306,0.006817313,0.378072823,5251.932317
0.726824123,0.750895433,0.858867353,0.843189343,0.165222341,0.152276226,0.429530148,0.355565746,0.760081105,0.653027322,0.748698823,0.91588593,-0.647646196,-0.016588181,0.035817201,0.183555149,1.099431104,-0.466689643,1.243081813,0.188343129,2.18444903,-0.261081401,-1.128295798,2.021176401,0.726824123,0.750895433,0.581983819,0.747779693,0.858867353,0.843189343,0.863153358,0.865960831,0.165222341,0.152276226,0.372748834,0.101237613,0.429530148,0.355565746,0.722984319,0.399794962,0.760081105,0.653027322,0.96569554,0.59177102,0.748698823,0.91588593,0.490848239,0.98797767,0.070036074,0.020744988,0.023086083,-0.02793932,-0.017506919,0.048317229,-0.080482007,0.015577192,1.98027437,0.039652712,0.025110737,0.232680335,0.978568699,1.103393649,1.80591428,1.682152467,-1.619873324,-1.716858695,-0.283768392,-0.594662634,1.153124213,0.63237293,1.091684667,2.387717974,0.012145094,0.008796122,0.188198675,0.007500336,0.066263219,0.061644982,0.01139519,0.085631858,0.015477109,0.026264635,0.004369268,0.182310633,5162.799661
0.733927387,0.720097832,0.842861465,0.858589977,0.228231419,0.170388654,0.395304451,0.385648161,0.722200861,0.719565428,0.712541196,0.90891201,-0.105161919,-0.145232494,-0.338508595,0.02517397,0.645698216,-0.060688683,1.134594383,0.030005005,1.271047163,-0.375037874,-0.835523804,2.634064097,0.733927387,0.720097832,0.712893523,0.689913395,0.842861465,0.858589977,0.792681659,0.861618927,0.228231419,0.170388654,0.360631015,0.161980693,0.395304451,0.385648161,0.670296306,0.392780995,0.722200861,0.719565428,0.902599899,0.638132806,0.712541196,0.90891201,0.518050743,0.992857231,0.007680554,0.017448147,0.015876202,-0.038754544,-0.011208944,0.034611367,-0.024110583,-0.010712528,1.963396892,0.073094545,0.011824622,0.334183532,1.014640842,0.944946938,1.679674806,1.803627845,-1.218324627,-1.582875309,-0.425068875,-0.465642338,0.95540497,0.942307017,0.907758168,2.300422332,0.008082917,0.01058708,0.12277351,0.002525261,0.098148919,0.053821719,0.046724037,0.209913701,0.009462909,0.062945487,0.010450654,0.199132141,5226.025044
0.745470459,0.744221397,0.846993787,0.822609871,0.229761044,0.152637529,0.422165075,0.42213531,0.726341026,0.696578711,0.772007866,0.893044049,-0.198982642,-0.152115287,-0.167945284,0.039358927,0.793996069,-0.17762403,0.684626274,-0.194605185,0.506224258,-0.664743048,-0.842492538,3.565279868,0.745470459,0.744221397,0.705912917,0.71420822,0.846993787,0.822609871,0.823939519,0.828280504,0.229761044,0.152637529,0.397554565,0.131052289,0.422165075,0.42213531,0.591636436,0.375517315,0.726341026,0.696578711,0.814928959,0.541483301,0.772007866,0.893044049,0.593195446,0.996623383,0.009058792,0.023026622,0.003609193,-0.008494309,-0.005559021,0.026085079,-0.021418373,-0.001467511,1.523026318,0.061902711,-0.017920745,0.410477162,1.074598602,1.068026329,1.711214833,1.534130632,-1.209660972,-1.714062528,-0.313891821,-0.314013838,0.976136926,0.831058566,1.219683614,2.122218831,0.029762903,0.019907472,0.126982018,0.007483663,0.054327476,0.05679397,0.102423987,0.305694167,0.013483909,0.041782928,0.008927393,0.063812704,5192.438867
0.744567369,0.739264741,0.837988721,0.800661123,0.203659374,0.189698376,0.524821717,0.427194922,0.734074684,0.711945061,0.679511522,0.870483656,-0.249819476,-0.140312073,-0.152697388,0.038350491,1.073858673,-0.01366968,0.765902214,-0.056792766,0.432578497,-0.481328785,-0.899355784,3.531028688,0.744567369,0.739264741,0.694241681,0.711327161,0.837988721,0.800661123,0.816174509,0.806711467,0.203659374,0.189698376,0.428072544,0.187606077,0.524821717,0.427194922,0.703760691,0.413358693,0.734074684,0.711945061,0.809686399,0.604325425,0.679511522,0.870483656,0.463110175,0.995663193,0.017401627,-0.001300375,-0.018108749,0.031373603,-0.028367661,0.020002693,-0.053665331,0.00174351,1.332138992,0.034941049,0.029917201,0.361396099,1.069844636,1.042150539,1.643338687,1.390431515,-1.363578153,-1.45197124,0.099368551,-0.293305082,1.015395273,0.904849527,0.751527864,1.905241901,0.026904478,0.117794702,0.140376796,0.002346438,0.105111821,0.02560518,0.030500698,0.216277202,0.010923911,0.058432281,0.005289615,0.080547572,5309.916325
0.762296674,0.762959283,0.84801747,0.766072674,0.193155615,0.166209563,0.460373281,0.404077811,0.760132911,0.70737327,0.68191918,0.89723439,-0.477397615,-0.212773174,0.2419432,-0.211749075,1.087916176,0.098972754,1.350310082,-0.009250675,0.899949684,-0.264945741,-0.646298383,2.552568986,0.762296674,0.762959283,0.665502911,0.722360249,0.84801747,0.766072674,0.876649662,0.726019009,0.193155615,0.166209563,0.415392098,0.180382241,0.460373281,0.404077811,0.767003884,0.401852249,0.760132911,0.70737327,0.886286487,0.649698663,0.68191918,0.89723439,0.529044082,0.991158653,0.011109668,0.029497121,-0.040748717,0.01002151,0.001262697,0.008762559,-0.083318065,0.006102113,1.395197374,0.027150058,0.010390732,0.517740329,1.165312449,1.168972735,1.719135655,1.186266543,-1.429634658,-1.612732679,-0.158839998,-0.388502642,1.153408327,0.882660653,0.762605646,2.166866365,0.006290438,0.095355092,0.147175128,0.004215125,0.182662838,0.015450736,0.023473953,0.146967008,0.006634927,0.048831161,0.009382028,0.076168704,5285.371458
0.715811511,0.7265966,0.866752992,0.815821124,0.208056901,0.184643228,0.424977839,0.411874517,0.749414151,0.661293859,0.695542331,0.86169333,-0.010927766,-0.228784613,-0.102001049,-0.654151371,0.957525289,-0.006630703,1.0694079,-0.330799108,0.505715323,-0.435829903,-0.988745396,2.405962657,0.715811511,0.7265966,0.713583294,0.678881956,0.866752992,0.815821124,0.854525854,0.69722882,0.208056901,0.184643228,0.406331284,0.183647061,0.424977839,0.411874517,0.682879447,0.334696159,0.749414151,0.661293859,0.832186806,0.55804598,0.695542331,0.86169333,0.459442906,0.985732329,0.019120227,0.040707933,-0.008095383,0.094920686,-0.008983249,0.012039608,-0.059444113,0.019034944,1.5854187,0.057104967,0.043828347,0.430385423,0.923779169,0.977423081,1.872549424,1.488287683,-1.336677937,-1.485200311,-0.302371555,-0.3562216,1.095490196,0.669065416,0.826159813,1.829425972,0.00236667,0.047764895,0.243881359,0.006331364,0.032480829,0.021351185,0.043405649,0.073313036,0.000946027,0.035397008,0.01161439,0.067624632,5369.07431
0.733874453,0.750917987,0.859935715,0.771041189,0.167691606,0.170503919,0.40794046,0.456633273,0.762737053,0.634208071,0.73760119,0.936169059,-0.168571605,-0.192144663,-0.354261317,-0.091955584,1.327186865,-0.311395957,1.054203303,0.115689536,2.175336145,-0.274553657,-1.19407937,3.0094372,0.733874453,0.750917987,0.699684974,0.713280337,0.859935715,0.771041189,0.811608345,0.754404735,0.167691606,0.170503919,0.431707112,0.130850913,0.40794046,0.456633273,0.66412188,0.485450527,0.762737053,0.634208071,0.965877515,0.568506122,0.73760119,0.936169059,0.459950579,0.996648517,0.025525876,0.016107635,-0.02817838,0.040005534,-0.027430641,0.025510808,-0.069636965,-0.040225801,1.66250619,0.069107072,0.020789495,0.457864715,1.014369792,1.103514229,1.814756141,1.214199675,-1.602076422,-1.582060106,-0.372485973,-0.173903861,1.16774434,0.550312417,1.033537762,2.685558038,0.002638347,0.056104527,0.221057127,0.005787292,0.054313088,0.01023503,0.023064546,0.133281404,0.000787228,0.031166118,0.062838667,0.032085521,5242.171589
0.700118664,0.750669348,0.855780395,0.774799931,0.152170633,0.171895591,0.440401281,0.480575224,0.75909108,0.659404422,0.701666376,0.928932219,0.031711256,-0.036630392,-0.004145971,0.421985941,0.987521272,-0.555946553,0.944979309,0.027929337,-0.06555456,-0.576693642,-1.025222181,4.468800508,0.700118664,0.750669348,0.706733987,0.743750671,0.855780395,0.774799931,0.855267943,0.839915781,0.152170633,0.171895591,0.325160573,0.106386133,0.440401281,0.480575224,0.66939404,0.487550351,0.75909108,0.659404422,0.746900309,0.520974587,0.701666376,0.928932219,0.457607882,0.999123942,0.026074609,0.013392548,-0.012012276,0.018982189,0.037659361,0.054224413,-0.03045479,-0.02073614,1.676178196,0.067922614,0.017070092,0.356339158,0.847862993,1.102185337,1.780676622,1.235615642,-1.717676918,-1.572251978,-0.239533639,-0.077738229,1.147702834,0.660641253,0.855245639,2.570401691,0.000670251,0.133765654,0.094085887,0.017225346,0.04254985,0.016797744,0.019743342,0.163149028,0.001184088,0.026110786,0.136141935,0.047773814,5324.067643
0.708245747,0.713530061,0.840398838,0.780771597,0.203366909,0.179737638,0.49919053,0.531393107,0.730621956,0.715582622,0.75934696,0.941224695,-0.017259843,-0.049008983,-0.122875224,0.313880832,0.699964819,-0.548569907,0.667416712,-0.033056341,0.846370648,-0.328236977,-0.816912004,4.987424651,0.708245747,0.713530061,0.704666505,0.703408489,0.840398838,0.780771597,0.823220864,0.829777243,0.203366909,0.179737638,0.339523672,0.11237619,0.49919053,0.531393107,0.660198478,0.5231538,0.730621956,0.715582622,0.863438906,0.644378034,0.75934696,0.941224695,0.582292281,0.999574102,0.005507288,0.007064805,0.004103948,-0.001571482,0.006836874,0.059068118,-0.039623823,-0.036275695,1.477272244,0.042074551,-0.012268681,0.376202711,0.886879284,0.912590961,1.661198617,1.270168534,-1.365382432,-1.518126023,-0.003237884,0.125737826,0.997780404,0.922654266,1.149102574,2.773460112,0.001066362,0.045129534,0.177344558,0.018696276,0.088458613,0.015840466,0.016593074,0.248165362,0.001482489,0.059866094,0.092698881,0.048333604,5209.803634
0.722930016,0.73821033,0.799519375,0.799697862,0.254692362,0.1535799,0.50316006,0.514304519,0.738134033,0.679669895,0.795108527,0.921282258,0.072846532,0.165530686,0.042504373,0.179312143,0.716491778,-0.51994588,0.685197231,0.08834913,1.633683812,-0.472918911,-1.259953926,5.350889608,0.722930016,0.73821033,0.737281921,0.768919131,0.799519375,0.799697862,0.806245678,0.826886387,0.254692362,0.1535799,0.411625693,0.097374731,0.50316006,0.514304519,0.667708175,0.53633156,0.738134033,0.679669895,0.935231604,0.569383497,0.795108527,0.921282258,0.523992622,0.999594826,0.010163444,-0.012129955,0.011645273,-0.013286922,-0.01947318,0.082178132,-0.03048955,-0.025161066,1.577094652,0.076455347,-0.020307584,0.42761244,0.959042296,1.036687387,1.383293157,1.384407064,-1.073740676,-1.706794857,0.012640408,0.057233694,1.036292629,0.752255192,1.355998178,2.459897888,0.002477423,0.066047627,0.187417742,0.053809693,0.02996304,0.012058218,0.053357494,0.227983386,0.001826856,0.036365319,0.041050922,0.110981293,5156.487917
0.7043288,0.724743426,0.849389581,0.804303055,0.22578598,0.135632857,0.509641194,0.376458004,0.817923009,0.668040161,0.751801173,0.932426879,-0.01791154,0.211684198,-0.494754621,0.103942118,0.590919877,-0.197269897,0.789702221,0.524844001,0.883626278,-0.458651824,-1.140102265,5.122569666,0.7043288,0.724743426,0.700585125,0.764911524,0.849389581,0.804303055,0.774704158,0.820148068,0.22578598,0.135632857,0.344943488,0.114121528,0.509641194,0.376458004,0.695989382,0.505058423,0.817923009,0.668040161,0.915750774,0.559881828,0.751801173,0.932426879,0.492035543,0.999568215,-0.003285615,-0.001098398,0.070862435,0.014522554,0.006712189,0.036962613,-0.053694569,-0.036956589,1.618583399,0.062464615,0.024337583,0.554210512,0.867997266,0.968114037,1.729821454,1.413408867,-1.232260785,-1.852045962,0.038569556,-0.504609619,1.502338586,0.699334299,1.108241743,2.62458045,0.001083768,0.016956367,0.590268763,0.052992984,0.042390434,0.008190796,0.033422031,0.233888709,0.001074794,0.082948677,0.014238,0.125594581,5254.377666
0.709720447,0.72747091,0.860643203,0.800594172,0.276873704,0.189355902,0.531090236,0.395902178,0.787031161,0.699871551,0.69136176,0.967633719,0.341980209,0.193013597,-0.679373174,0.489322539,0.39838745,-0.504527791,0.468640363,-0.210081348,-0.443533536,-0.228996215,-0.813579624,4.989156181,0.709720447,0.72747091,0.774868198,0.764019159,0.860643203,0.800594172,0.757912611,0.867534681,0.276873704,0.189355902,0.363169242,0.12360471,0.531090236,0.395902178,0.644090316,0.346909826,0.787031161,0.699871551,0.703409839,0.649693006,0.69136176,0.967633719,0.498228445,0.999772218,-0.015043128,-0.019545262,0.059757686,-0.004127379,-0.015264007,0.035719288,-0.03752552,0.023516955,1.483271772,0.02682206,0.014972975,0.641873984,0.894026723,0.981828651,1.820642492,1.390012083,-0.960022429,-1.454200793,0.124521594,-0.422568986,1.307121986,0.846686272,0.806493373,3.397736455,0.000990982,0.005672127,0.193982863,0.027378982,0.142926197,0.01505363,0.042906104,0.138977591,0.001532029,0.074607495,0.01537501,0.773126129,5239.494905
